Time,Last Price,Net Change,Volume,OI,Buy Quantity,Sell Quantity,Buy Sell Diff,Total Bid Qty,Total Offer Qty
2025-11-04 20:27:45,119699,0,56940.0,39330.0,1313,2705,-1392,18,8
2025-11-04 20:27:40,119692,0,56915.0,39330.0,1311,2700,-1389,9,8
2025-11-04 20:27:35,119715,0,56897.0,39322.0,1322,2689,-1367,18,14
2025-11-04 20:27:30,119714,0,56889.0,39322.0,1311,2704,-1393,10,7
2025-11-04 20:27:24,119707,0,56873.0,39322.0,1321,2692,-1371,11,8
2025-11-04 20:27:19,119722,0,56822.0,39322.0,1316,2700,-1384,18,12
2025-11-04 20:27:14,119726,0,56814.0,39328.0,1320,2694,-1374,13,5
2025-11-04 20:27:09,119743,0,56806.0,39328.0,1306,2699,-1393,11,7
2025-11-04 20:27:04,119782,0,56789.0,39328.0,1330,2679,-1349,13,10
2025-11-04 20:26:58,119764,0,56784.0,39328.0,1351,2659,-1308,18,7
2025-11-04 20:26:53,119807,0,56771.0,39326.0,1341,2663,-1322,6,7
2025-11-04 20:26:48,119797,0,56745.0,39326.0,1358,2670,-1312,32,11
2025-11-04 20:26:43,119781,0,56731.0,39326.0,1329,2695,-1366,13,8
2025-11-04 20:26:37,119807,0,56712.0,39326.0,1334,2685,-1351,20,8
2025-11-04 20:26:32,119828,0,56682.0,39326.0,1348,2662,-1314,5,8
2025-11-04 20:26:27,119804,0,56657.0,39348.0,1344,2669,-1325,17,11
2025-11-04 20:26:22,119794,0,56642.0,39348.0,1358,2679,-1321,7,10
2025-11-04 20:26:17,119790,0,56628.0,39348.0,1347,2689,-1342,10,7
2025-11-04 20:26:12,119790,0,56617.0,39348.0,1338,2680,-1342,14,5
2025-11-04 20:26:06,119784,0,56596.0,39348.0,1336,2677,-1341,13,5
2025-11-04 20:26:01,119769,0,56578.0,39348.0,1352,2665,-1313,14,10
2025-11-04 20:25:56,119784,0,56555.0,39348.0,1361,2637,-1276,13,11
2025-11-04 20:25:51,119820,0,56439.0,39348.0,1462,2626,-1164,102,6
2025-11-04 20:25:46,119846,0,56417.0,39348.0,1467,2606,-1139,7,9
2025-11-04 20:25:40,119848,0,56383.0,39348.0,1489,2606,-1117,16,26
2025-11-04 20:25:35,119828,0,56319.0,39348.0,1477,2661,-1184,9,51
2025-11-04 20:25:30,119829,0,56271.0,39348.0,1484,2613,-1129,7,7
2025-11-04 20:25:25,119795,0,56254.0,39348.0,1495,2610,-1115,88,10
2025-11-04 20:25:20,119780,0,56225.0,39333.0,1494,2609,-1115,10,9
2025-11-04 20:25:15,119770,0,56194.0,39333.0,1525,2616,-1091,10,9
2025-11-04 20:25:10,119750,0,56074.0,39333.0,1598,2637,-1039,10,20
2025-11-04 20:25:05,119715,0,56054.0,39333.0,1604,2653,-1049,18,6
2025-11-04 20:25:00,119695,0,56002.0,39333.0,1584,2681,-1097,8,22
2025-11-04 20:24:54,119697,0,55990.0,39341.0,1594,2677,-1083,8,43
2025-11-04 20:24:49,119695,0,55977.0,39341.0,1578,2691,-1113,12,18
2025-11-04 20:24:44,119675,0,55969.0,39341.0,1533,2700,-1167,13,13
2025-11-04 20:24:39,119651,0,55939.0,39332.0,1536,2701,-1165,14,25
2025-11-04 20:24:34,119695,0,55915.0,39332.0,1498,2664,-1166,7,26
2025-11-04 20:24:29,119675,0,55905.0,39332.0,1483,2691,-1208,7,9
2025-11-04 20:24:24,119670,0,55865.0,39332.0,1485,2679,-1194,10,11
2025-11-04 20:24:19,119655,0,55849.0,39332.0,1484,2684,-1200,9,12
2025-11-04 20:24:14,119650,0,55841.0,39341.0,1400,2688,-1288,6,7
2025-11-04 20:24:09,119639,0,55840.0,39341.0,1414,2688,-1274,8,8
2025-11-04 20:24:04,119630,0,55821.0,39341.0,1384,2703,-1319,7,10
2025-11-04 20:23:59,119637,0,55820.0,39341.0,1406,2716,-1310,8,5
2025-11-04 20:23:53,119650,0,55812.0,39341.0,1392,2713,-1321,9,19
2025-11-04 20:23:48,119621,0,55800.0,39341.0,1415,2704,-1289,12,14
2025-11-04 20:23:43,119655,0,55788.0,39341.0,1389,2685,-1296,7,14
2025-11-04 20:23:38,119659,0,55718.0,39341.0,1436,2676,-1240,56,13
2025-11-04 20:23:33,119663,0,55699.0,39341.0,1414,2671,-1257,11,6
2025-11-04 20:23:28,119657,0,55693.0,39341.0,1415,2649,-1234,7,6
2025-11-04 20:23:23,119603,0,55655.0,39349.0,1405,2683,-1278,14,11
2025-11-04 20:23:18,119620,0,55650.0,39349.0,1409,2680,-1271,9,10
2025-11-04 20:23:13,119590,0,55625.0,39349.0,1384,2701,-1317,8,19
2025-11-04 20:23:08,119579,0,55623.0,39349.0,1374,2693,-1319,14,12
2025-11-04 20:23:02,119575,0,55613.0,39347.0,1387,2691,-1304,16,9
2025-11-04 20:22:57,119576,0,55605.0,39347.0,1380,2686,-1306,19,7
2025-11-04 20:22:52,119600,0,55590.0,39347.0,1389,2692,-1303,17,9
2025-11-04 20:22:47,119617,0,55583.0,39347.0,1403,2689,-1286,19,21
2025-11-04 20:22:42,119617,0,55575.0,39347.0,1404,2697,-1293,18,19
2025-11-04 20:22:37,119628,0,55558.0,39345.0,1405,2683,-1278,21,5
2025-11-04 20:22:32,119633,0,55540.0,39345.0,1410,2676,-1266,8,9
2025-11-04 20:22:27,119611,0,55535.0,39345.0,1392,2672,-1280,19,7
2025-11-04 20:22:22,119611,0,55529.0,39345.0,1397,2679,-1282,12,9
2025-11-04 20:22:17,119610,0,55521.0,39345.0,1391,2667,-1276,14,11
2025-11-04 20:22:12,119618,0,55495.0,39311.0,1402,2684,-1282,7,8
2025-11-04 20:22:06,119601,0,55482.0,39311.0,1389,2698,-1309,9,8
2025-11-04 20:22:01,119600,0,55455.0,39311.0,1378,2701,-1323,5,9
2025-11-04 20:21:56,119576,0,55453.0,39311.0,1369,2700,-1331,8,9
2025-11-04 20:21:51,119606,0,55444.0,39311.0,1359,2687,-1328,8,8
2025-11-04 20:21:46,119612,0,55417.0,39311.0,1357,2658,-1301,16,7
2025-11-04 20:21:41,119601,0,55402.0,39311.0,1364,2662,-1298,11,10
2025-11-04 20:21:36,119587,0,55382.0,39311.0,1355,2686,-1331,7,19
2025-11-04 20:21:31,119564,0,55378.0,39311.0,1349,2690,-1341,12,8
2025-11-04 20:21:26,119573,0,55364.0,39287.0,1357,2687,-1330,12,10
2025-11-04 20:21:21,119554,0,55354.0,39287.0,1340,2638,-1298,14,12
2025-11-04 20:21:16,119573,0,55332.0,39287.0,1346,2638,-1292,14,7
2025-11-04 20:21:11,119571,0,55323.0,39287.0,1346,2625,-1279,12,6
2025-11-04 20:21:05,119600,0,55313.0,39287.0,1364,2608,-1244,8,8
2025-11-04 20:21:00,119578,0,55304.0,39287.0,1370,2612,-1242,7,11
2025-11-04 20:20:55,119590,0,55295.0,39287.0,1356,2617,-1261,9,17
2025-11-04 20:20:50,119622,0,55265.0,39289.0,1391,2566,-1175,12,13
2025-11-04 20:20:45,119620,0,55249.0,39289.0,1372,2586,-1214,18,12
2025-11-04 20:20:40,119613,0,55238.0,39289.0,1368,2581,-1213,17,12
2025-11-04 20:20:35,119600,0,55220.0,39289.0,1366,2565,-1199,6,14
2025-11-04 20:20:30,119620,0,55198.0,39289.0,1354,2548,-1194,9,10
2025-11-04 20:20:25,119563,0,55185.0,39289.0,1334,2565,-1231,9,9
2025-11-04 20:20:20,119559,0,55165.0,39268.0,1347,2543,-1196,12,10
2025-11-04 20:20:15,119595,0,55144.0,39268.0,1342,2570,-1228,8,13
2025-11-04 20:20:09,119584,0,55062.0,39268.0,1352,2594,-1242,9,24
2025-11-04 20:20:04,119549,0,55019.0,39268.0,1359,2633,-1274,10,20
2025-11-04 20:19:59,119550,0,54999.0,39268.0,1334,2624,-1290,9,20
2025-11-04 20:19:54,119550,0,54985.0,39268.0,1330,2618,-1288,9,20
2025-11-04 20:19:49,119530,0,54968.0,39268.0,1326,2633,-1307,7,17
2025-11-04 20:19:44,119533,0,54949.0,39268.0,1327,2641,-1314,10,19
2025-11-04 20:19:39,119520,0,54919.0,39268.0,1335,2655,-1320,12,14
2025-11-04 20:19:34,119478,0,54895.0,39250.0,1339,2645,-1306,8,12
2025-11-04 20:19:29,119475,0,54886.0,39250.0,1329,2643,-1314,8,14
2025-11-04 20:19:24,119502,0,54871.0,39250.0,1343,2655,-1312,6,9
2025-11-04 20:19:19,119477,0,54869.0,39231.0,1342,2658,-1316,5,27
2025-11-04 20:19:14,119506,0,54845.0,39231.0,1336,2633,-1297,7,10
2025-11-04 20:19:08,119512,0,54827.0,39231.0,1330,2626,-1296,7,6
2025-11-04 20:19:03,119533,0,54820.0,39231.0,1331,2611,-1280,6,20
2025-11-04 20:18:58,119530,0,54803.0,39231.0,1333,2624,-1291,8,7
2025-11-04 20:18:53,119500,0,54778.0,39229.0,1327,2626,-1299,10,11
2025-11-04 20:18:48,119470,0,54761.0,39229.0,1325,2651,-1326,7,7
2025-11-04 20:18:43,119460,0,54745.0,39229.0,1321,2651,-1330,5,8
2025-11-04 20:18:38,119482,0,54731.0,39229.0,1318,2642,-1324,8,5
2025-11-04 20:18:33,119451,0,54679.0,39256.0,1307,2665,-1358,6,9
2025-11-04 20:18:28,119450,0,54677.0,39256.0,1312,2658,-1346,9,9
2025-11-04 20:18:23,119465,0,54670.0,39256.0,1287,2658,-1371,9,13
2025-11-04 20:18:18,119482,0,54664.0,39256.0,1272,2643,-1371,18,10
2025-11-04 20:18:13,119437,0,54659.0,39217.0,1275,2600,-1325,8,7
2025-11-04 20:18:07,119418,0,54651.0,39217.0,1262,2611,-1349,7,18
2025-11-04 20:18:02,119429,0,54635.0,39217.0,1258,2614,-1356,10,11
2025-11-04 20:17:57,119423,0,54610.0,39217.0,1278,2612,-1334,8,12
2025-11-04 20:17:52,119412,0,54602.0,39217.0,1264,2633,-1369,8,12
2025-11-04 20:17:47,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:42,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:37,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:32,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:27,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:22,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:17,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:12,119512,0,54466.0,39218.0,1274,2556,-1282,7,5
2025-11-04 20:17:07,119484,0,54429.0,39218.0,1283,2582,-1299,9,33
2025-11-04 20:17:01,119479,0,54423.0,39218.0,1270,2585,-1315,8,7
2025-11-04 20:16:56,119476,0,54411.0,39218.0,1273,2582,-1309,14,7
2025-11-04 20:16:51,119400,0,54393.0,39218.0,1210,2635,-1425,11,5
2025-11-04 20:16:46,119440,0,54355.0,39218.0,1225,2629,-1404,8,7
2025-11-04 20:16:41,119450,0,54338.0,39218.0,1244,2615,-1371,7,9
2025-11-04 20:16:36,119453,0,54327.0,39218.0,1259,2607,-1348,7,8
2025-11-04 20:16:31,119445,0,54316.0,39218.0,1251,2626,-1375,9,15
2025-11-04 20:16:26,119474,0,54298.0,39218.0,1255,2598,-1343,5,17
2025-11-04 20:16:21,119485,0,54269.0,39218.0,1282,2592,-1310,7,7
2025-11-04 20:16:16,119492,0,54230.0,39218.0,1278,2588,-1310,11,7
2025-11-04 20:16:11,119489,0,54189.0,39218.0,1278,2609,-1331,9,9
2025-11-04 20:16:06,119455,0,54119.0,39160.0,1269,2584,-1315,17,7
2025-11-04 20:16:00,119455,0,54119.0,39160.0,1269,2584,-1315,17,7
2025-11-04 20:15:55,119455,0,54119.0,39160.0,1269,2584,-1315,17,7
2025-11-04 20:15:50,119436,0,54098.0,39160.0,1251,2598,-1347,13,9
2025-11-04 20:15:45,119439,0,54064.0,39160.0,1232,2605,-1373,6,5
2025-11-04 20:15:40,119424,0,54050.0,39160.0,1225,2625,-1400,7,7
2025-11-04 20:15:35,119418,0,54009.0,39159.0,1213,2615,-1402,5,12
2025-11-04 20:15:30,119411,0,53986.0,39159.0,1208,2601,-1393,6,7
2025-11-04 20:15:25,119415,0,53977.0,39159.0,1203,2592,-1389,6,6
2025-11-04 20:15:20,119410,0,53953.0,39159.0,1206,2589,-1383,7,7
2025-11-04 20:15:15,119429,0,53949.0,39120.0,1197,2581,-1384,5,9
2025-11-04 20:15:10,119343,0,53932.0,39120.0,1158,2587,-1429,7,8
2025-11-04 20:15:05,119280,0,53898.0,39120.0,1157,2659,-1502,8,22
2025-11-04 20:15:00,119283,0,53889.0,39120.0,1156,2646,-1490,6,16
2025-11-04 20:14:55,119303,0,53862.0,39120.0,1165,2619,-1454,25,12
2025-11-04 20:14:49,119314,0,53835.0,39120.0,1141,2593,-1452,12,7
2025-11-04 20:14:44,119328,0,53823.0,39022.0,1143,2583,-1440,6,15
2025-11-04 20:14:39,119370,0,53795.0,39022.0,1142,2582,-1440,5,12
2025-11-04 20:14:34,119360,0,53785.0,39022.0,1129,2619,-1490,11,15
2025-11-04 20:14:29,119370,0,53724.0,39022.0,1177,2605,-1428,10,7
2025-11-04 20:14:24,119400,0,53716.0,39022.0,1176,2616,-1440,8,12
2025-11-04 20:14:19,119428,0,53688.0,39022.0,1185,2605,-1420,11,13
2025-11-04 20:14:14,119434,0,53683.0,39022.0,1192,2595,-1403,6,13
2025-11-04 20:14:09,119403,0,53668.0,39022.0,1193,2582,-1389,7,9
2025-11-04 20:14:04,119405,0,53662.0,39022.0,1198,2594,-1396,8,10
2025-11-04 20:13:59,119376,0,53633.0,38986.0,1173,2591,-1418,8,9
2025-11-04 20:13:53,119360,0,53623.0,38986.0,1166,2590,-1424,29,14
2025-11-04 20:13:48,119403,0,53589.0,38986.0,1173,2544,-1371,12,8
2025-11-04 20:13:43,119427,0,53581.0,38986.0,1158,2544,-1386,8,11
2025-11-04 20:13:38,119349,0,53522.0,38986.0,1131,2568,-1437,5,16
2025-11-04 20:13:33,119360,0,53499.0,38986.0,1133,2555,-1422,18,7
2025-11-04 20:13:28,119385,0,53407.0,38952.0,1116,2545,-1429,14,12
2025-11-04 20:13:17,119385,0,53379.0,38952.0,1114,2516,-1402,28,9
2025-11-04 20:13:12,119416,0,53337.0,38952.0,1130,2482,-1352,8,6
2025-11-04 20:13:07,119372,0,53247.0,38972.0,1120,2516,-1396,6,11
2025-11-04 20:13:02,119372,0,53247.0,38972.0,1120,2516,-1396,6,11
2025-11-04 20:12:56,119372,0,53247.0,38972.0,1120,2516,-1396,6,11
2025-11-04 20:12:51,119372,0,53247.0,38972.0,1120,2516,-1396,6,11
2025-11-04 20:12:45,119363,0,53240.0,38972.0,1121,2498,-1377,8,14
2025-11-04 20:12:40,119385,0,53219.0,38922.0,1119,2521,-1402,11,9
2025-11-04 20:12:35,119305,0,53171.0,38922.0,1100,2535,-1435,7,8
2025-11-04 20:12:30,119312,0,53134.0,38922.0,1086,2554,-1468,9,5
2025-11-04 20:12:25,119296,0,53122.0,38922.0,1072,2550,-1478,7,12
2025-11-04 20:12:20,119215,0,53063.0,38922.0,1062,2572,-1510,10,6
2025-11-04 20:12:15,119241,0,53018.0,38888.0,1056,2568,-1512,11,9
2025-11-04 20:12:10,119247,0,53009.0,38888.0,1044,2569,-1525,18,9
2025-11-04 20:12:05,119251,0,52966.0,38888.0,1065,2579,-1514,19,9
2025-11-04 20:11:59,119288,0,52932.0,38888.0,1075,2597,-1522,7,16
2025-11-04 20:11:54,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:49,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:44,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:39,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:33,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:28,119246,0,52859.0,38860.0,1009,2581,-1572,12,16
2025-11-04 20:11:23,119298,0,52809.0,38844.0,1039,2550,-1511,6,12
2025-11-04 20:11:18,119330,0,52766.0,38844.0,1047,2538,-1491,8,9
2025-11-04 20:11:13,119330,0,52757.0,38844.0,1024,2529,-1505,7,8
2025-11-04 20:11:08,119266,0,52732.0,38844.0,1065,2575,-1510,7,9
2025-11-04 20:11:03,119258,0,52723.0,38854.0,1044,2576,-1532,6,8
2025-11-04 20:10:58,119258,0,52713.0,38854.0,1045,2609,-1564,10,8
2025-11-04 20:10:52,119280,0,52626.0,38854.0,1048,2636,-1588,13,9
2025-11-04 20:10:47,119239,0,52530.0,38854.0,1046,2622,-1576,14,25
2025-11-04 20:10:42,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:37,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:32,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:27,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:22,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:17,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:12,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:07,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:10:02,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:09:56,119376,0,52109.0,38784.0,1070,2725,-1655,6,27
2025-11-04 20:09:51,119369,0,52078.0,38784.0,1078,2727,-1649,10,18
2025-11-04 20:09:46,119395,0,52053.0,38732.0,1082,2732,-1650,6,17
2025-11-04 20:09:41,119409,0,52024.0,38732.0,1073,2749,-1676,10,14
2025-11-04 20:09:36,119465,0,51981.0,38732.0,1092,2690,-1598,10,13
2025-11-04 20:09:31,119420,0,51955.0,38732.0,1086,2704,-1618,11,14
2025-11-04 20:09:26,119400,0,51944.0,38677.0,1079,2707,-1628,18,16
2025-11-04 20:09:21,119424,0,51931.0,38677.0,1092,2654,-1562,20,13
2025-11-04 20:09:16,119412,0,51906.0,38677.0,1097,2679,-1582,26,15
2025-11-04 20:09:11,119439,0,51884.0,38677.0,1105,2690,-1585,14,11
2025-11-04 20:09:06,119446,0,51866.0,38677.0,1091,2690,-1599,12,19
2025-11-04 20:09:00,119410,0,51850.0,38677.0,1094,2694,-1600,10,18
2025-11-04 20:08:55,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:48,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:43,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:35,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:30,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:25,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:20,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:15,119441,0,51550.0,38513.0,1080,2699,-1619,12,15
2025-11-04 20:08:10,119415,0,51544.0,38513.0,1075,2759,-1684,19,9
2025-11-04 20:08:05,119440,0,51505.0,38513.0,1075,2759,-1684,21,12
2025-11-04 20:08:00,119480,0,51464.0,38513.0,1088,2738,-1650,14,10
2025-11-04 20:07:54,119497,0,51438.0,38513.0,1069,2727,-1658,8,10
2025-11-04 20:07:48,119535,0,51169.0,38494.0,1123,2704,-1581,8,21
2025-11-04 20:07:42,119535,0,51169.0,38494.0,1123,2704,-1581,8,21
2025-11-04 20:07:37,119535,0,51169.0,38494.0,1123,2704,-1581,8,21
2025-11-04 20:07:32,119535,0,51169.0,38494.0,1123,2704,-1581,8,21
2025-11-04 20:07:27,119535,0,51169.0,38494.0,1123,2704,-1581,8,21
2025-11-04 20:07:22,119531,0,51150.0,38494.0,1113,2692,-1579,7,18
2025-11-04 20:07:17,119549,0,51102.0,38494.0,1109,2685,-1576,19,18
2025-11-04 20:07:11,119576,0,51075.0,38494.0,1077,2706,-1629,12,9
2025-11-04 20:07:06,119533,0,51012.0,38494.0,1072,2723,-1651,17,33
2025-11-04 20:07:01,119485,0,50963.0,38494.0,1055,2740,-1685,12,16
2025-11-04 20:06:56,119498,0,50905.0,38494.0,1060,2756,-1696,14,29
2025-11-04 20:06:51,119436,0,50859.0,38494.0,1069,2774,-1705,10,14
2025-11-04 20:06:46,119418,0,50839.0,38494.0,1042,2756,-1714,14,9
2025-11-04 20:06:40,119412,0,50818.0,38494.0,1029,2773,-1744,9,12
2025-11-04 20:06:35,119441,0,50804.0,38494.0,1024,2767,-1743,11,13
2025-11-04 20:06:30,119378,0,50763.0,38494.0,1012,2736,-1724,12,11
2025-11-04 20:06:25,119385,0,50721.0,38494.0,1018,2746,-1728,25,6
2025-11-04 20:06:20,119420,0,50699.0,38494.0,1027,2720,-1693,14,6
2025-11-04 20:06:15,119363,0,50600.0,38433.0,992,2771,-1779,23,13
2025-11-04 20:06:10,119378,0,50589.0,38433.0,1005,2783,-1778,38,14
2025-11-04 20:06:05,119378,0,50540.0,38433.0,982,2810,-1828,6,10
2025-11-04 20:06:00,119445,0,50494.0,38433.0,1002,2772,-1770,11,23
2025-11-04 20:05:55,119461,0,50454.0,38433.0,979,2758,-1779,14,17
2025-11-04 20:05:50,119455,0,50421.0,38425.0,982,2768,-1786,18,10
2025-11-04 20:05:45,119439,0,50387.0,38425.0,959,2760,-1801,15,19
2025-11-04 20:05:39,119430,0,50356.0,38425.0,951,2758,-1807,9,6
2025-11-04 20:05:34,119420,0,50308.0,38425.0,948,2793,-1845,14,25
2025-11-04 20:05:29,119373,0,50272.0,38425.0,923,2781,-1858,32,15
2025-11-04 20:05:22,119409,0,50205.0,38425.0,972,2770,-1798,12,7
2025-11-04 20:05:14,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:05:09,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:05:04,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:04:59,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:04:54,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:04:49,119365,0,49895.0,38385.0,892,2834,-1942,14,12
2025-11-04 20:04:44,119400,0,49862.0,38385.0,887,2822,-1935,17,18
2025-11-04 20:04:39,119442,0,49833.0,38385.0,903,2814,-1911,22,18
2025-11-04 20:04:34,119448,0,49783.0,38300.0,891,2787,-1896,5,7
2025-11-04 20:04:29,119429,0,49754.0,38300.0,889,2752,-1863,5,14
2025-11-04 20:04:24,119486,0,49695.0,38300.0,879,2747,-1868,5,30
2025-11-04 20:04:19,119436,0,49642.0,38300.0,881,2746,-1865,9,13
2025-11-04 20:04:13,119409,0,49589.0,38300.0,877,2743,-1866,10,24
2025-11-04 20:04:08,119459,0,49448.0,38300.0,897,2831,-1934,7,23
2025-11-04 20:04:03,119512,0,49278.0,38300.0,1051,2771,-1720,11,8
2025-11-04 20:03:58,119548,0,49229.0,38275.0,1044,2736,-1692,7,12
2025-11-04 20:03:53,119633,0,49107.0,38275.0,1142,2767,-1625,9,8
2025-11-04 20:03:48,119623,0,49041.0,38275.0,1139,2765,-1626,11,12
2025-11-04 20:03:43,119611,0,49011.0,38275.0,1142,2789,-1647,16,25
2025-11-04 20:03:38,119602,0,48976.0,38275.0,1135,2773,-1638,10,11
2025-11-04 20:03:33,119617,0,48928.0,38275.0,1089,2792,-1703,12,14
2025-11-04 20:03:28,119588,0,48881.0,38275.0,1071,2785,-1714,9,32
2025-11-04 20:03:23,119608,0,48859.0,38275.0,1045,2770,-1725,14,7
2025-11-04 20:03:18,119588,0,48810.0,38275.0,1028,2748,-1720,8,19
2025-11-04 20:03:13,119598,0,48779.0,38252.0,1022,2775,-1753,6,11
2025-11-04 20:03:07,119600,0,48736.0,38252.0,1053,2776,-1723,26,18
2025-11-04 20:03:02,119636,0,48689.0,38252.0,1098,2768,-1670,8,26
2025-11-04 20:02:57,119650,0,48641.0,38252.0,1077,2755,-1678,8,15
2025-11-04 20:02:52,119618,0,48613.0,38252.0,1047,2782,-1735,8,7
2025-11-04 20:02:47,119649,0,48548.0,38233.0,1057,2795,-1738,7,13
2025-11-04 20:02:42,119617,0,48485.0,38233.0,1042,2782,-1740,7,15
2025-11-04 20:02:37,119618,0,48401.0,38233.0,1016,2785,-1769,7,12
2025-11-04 20:02:32,119680,0,48345.0,38233.0,1069,2803,-1734,7,13
2025-11-04 20:02:27,119735,0,48287.0,38233.0,1071,2820,-1749,5,19
2025-11-04 20:02:22,119701,0,48265.0,38242.0,1062,2788,-1726,10,11
2025-11-04 20:02:17,119708,0,48229.0,38242.0,1063,2812,-1749,6,23
2025-11-04 20:02:12,119715,0,48117.0,38242.0,1040,2871,-1831,13,9
2025-11-04 20:02:06,119749,0,48043.0,38242.0,1091,2856,-1765,6,8
2025-11-04 20:02:01,119777,0,47942.0,38242.0,1135,2786,-1651,16,12
2025-11-04 20:01:56,119760,0,47865.0,38242.0,1155,2773,-1618,9,12
2025-11-04 20:01:51,119867,0,47752.0,38242.0,1227,2735,-1508,7,16
2025-11-04 20:01:46,119867,0,47713.0,38242.0,1209,2722,-1513,19,9
2025-11-04 20:01:41,119877,0,47683.0,38242.0,1211,2708,-1497,12,14
2025-11-04 20:01:36,119879,0,47650.0,38242.0,1206,2725,-1519,11,10
2025-11-04 20:01:31,119839,0,47598.0,38246.0,1187,2734,-1547,14,14
2025-11-04 20:01:26,119835,0,47457.0,38068.0,1185,2819,-1634,9,15
2025-11-04 20:01:21,119835,0,47457.0,38068.0,1185,2819,-1634,9,15
2025-11-04 20:01:16,119835,0,47457.0,38068.0,1185,2819,-1634,9,15
2025-11-04 20:01:11,119835,0,47405.0,38068.0,1180,2800,-1620,12,15
2025-11-04 20:01:05,119843,0,47366.0,38068.0,1216,2770,-1554,14,25
2025-11-04 20:01:00,119879,0,47297.0,38068.0,1207,2773,-1566,11,11
2025-11-04 20:00:55,119877,0,47270.0,38068.0,1201,2760,-1559,8,19
2025-11-04 20:00:50,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:45,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:40,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:35,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:30,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:25,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:20,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:15,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:10,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 20:00:04,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 19:59:59,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 19:59:54,119953,0,46346.0,37910.0,1222,2730,-1508,7,15
2025-11-04 19:59:49,119990,0,46291.0,37910.0,1224,2726,-1502,5,9
2025-11-04 19:59:44,119969,0,46180.0,37910.0,1228,2770,-1542,7,24
2025-11-04 19:59:39,119985,0,46107.0,37910.0,1233,2775,-1542,12,18
2025-11-04 19:59:34,119967,0,45992.0,37910.0,1252,2820,-1568,26,35
2025-11-04 19:59:29,119973,0,45926.0,37921.0,1209,2849,-1640,6,36
2025-11-04 19:59:24,120081,0,45501.0,37921.0,1587,2834,-1247,23,51
2025-11-04 19:59:19,120279,0,44437.0,37921.0,2146,2801,-655,10,18
